Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060371061111","Block Group 1, Census Tract 1061.11, Los Angeles County, California","ACSSF","ca","150","00","0016024",,,,,"06","037",,,"106111","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061111","Block Group 1",,,,2606,4042.13,0.644709550777841
"060371061112","Block Group 2, Census Tract 1061.11, Los Angeles County, California","ACSSF","ca","150","00","0016025",,,,,"06","037",,,"106111","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061112","Block Group 2",,,,2088,4896.455,0.426430933270733
"060371061121","Block Group 1, Census Tract 1061.12, Los Angeles County, California","ACSSF","ca","150","00","0016026",,,,,"06","037",,,"106112","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061121","Block Group 1",,,,1685,8079.702,0.208547298288641
"060371061122","Block Group 2, Census Tract 1061.12, Los Angeles County, California","ACSSF","ca","150","00","0016027",,,,,"06","037",,,"106112","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061122","Block Group 2",,,,1985,11340.73,0.175032857295092
"060371061123","Block Group 3, Census Tract 1061.12, Los Angeles County, California","ACSSF","ca","150","00","0016028",,,,,"06","037",,,"106112","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061123","Block Group 3",,,,1497,1734.763,0.862942222126126
"060371061131","Block Group 1, Census Tract 1061.13, Los Angeles County, California","ACSSF","ca","150","00","0016029",,,,,"06","037",,,"106113","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061131","Block Group 1",,,,2265,6122.807,0.369928354880409
"060371061132","Block Group 2, Census Tract 1061.13, Los Angeles County, California","ACSSF","ca","150","00","0016030",,,,,"06","037",,,"106113","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061132","Block Group 2",,,,1532,8175.208,0.187395848938296
"060371061141","Block Group 1, Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","150","00","0016031",,,,,"06","037",,,"106114","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061141","Block Group 1",,,,1358,10323.86,0.131539991691081
"060371061142","Block Group 2, Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","150","00","0016032",,,,,"06","037",,,"106114","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061142","Block Group 2",,,,2460,28018.83,0.0877980901842016
"060371061143","Block Group 3, Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","150","00","0016033",,,,,"06","037",,,"106114","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061143","Block Group 3",,,,2840,16602.6,0.171057549301387
"060371064031","Block Group 1, Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","150","00","0016034",,,,,"06","037",,,"106403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064031","Block Group 1",,,,858,8324.13,0.103073836635537
"060371064032","Block Group 2, Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","150","00","0016035",,,,,"06","037",,,"106403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064032","Block Group 2",,,,1211,14325.4,0.0845351407033546
"060371064033","Block Group 3, Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","150","00","0016036",,,,,"06","037",,,"106403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064033","Block Group 3",,,,1432,5984.556,0.239282575826606
"060371064051","Block Group 1, Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","150","00","0016037",,,,,"06","037",,,"106405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064051","Block Group 1",,,,1455,7092.425,0.205148440842197
"060371064052","Block Group 2, Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","150","00","0016038",,,,,"06","037",,,"106405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064052","Block Group 2",,,,1815,8847.935,0.205132610653022
"060371064053","Block Group 3, Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","150","00","0016039",,,,,"06","037",,,"106405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064053","Block Group 3",,,,1135,26941.71,0.0421279944154181
"060371064061","Block Group 1, Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","150","00","0016040",,,,,"06","037",,,"106406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064061","Block Group 1",,,,3529,6663.426,0.529607473084817
"060371064062","Block Group 2, Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","150","00","0016041",,,,,"06","037",,,"106406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064062","Block Group 2",,,,1163,8496.435,0.136880943077729
"060371064063","Block Group 3, Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","150","00","0016042",,,,,"06","037",,,"106406","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064063","Block Group 3",,,,1668,15072.31,0.11066653590673
"060371064071","Block Group 1, Census Tract 1064.07, Los Angeles County, California","ACSSF","ca","150","00","0016043",,,,,"06","037",,,"106407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064071","Block Group 1",,,,1518,44354.21,0.034224482893357
"060371064072","Block Group 2, Census Tract 1064.07, Los Angeles County, California","ACSSF","ca","150","00","0016044",,,,,"06","037",,,"106407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064072","Block Group 2",,,,1040,18771.3,0.0554037316003008
"060371064081","Block Group 1, Census Tract 1064.08, Los Angeles County, California","ACSSF","ca","150","00","0016045",,,,,"06","037",,,"106408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064081","Block Group 1",,,,2938,43008.37,0.0683122856167673
"060371064082","Block Group 2, Census Tract 1064.08, Los Angeles County, California","ACSSF","ca","150","00","0016046",,,,,"06","037",,,"106408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064082","Block Group 2",,,,811,40283.84,0.0201321396083688
"060371065101","Block Group 1, Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","150","00","0016047",,,,,"06","037",,,"106510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065101","Block Group 1",,,,2104,5653.893,0.372132998299606
"060371065102","Block Group 2, Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","150","00","0016048",,,,,"06","037",,,"106510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065102","Block Group 2",,,,1942,4912.774,0.395296039981652
"060371065103","Block Group 3, Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","150","00","0016049",,,,,"06","037",,,"106510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065103","Block Group 3",,,,1692,1154.934,1.46501837074149
"060371065201","Block Group 1, Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","150","00","0016050",,,,,"06","037",,,"106520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065201","Block Group 1",,,,2181,7971.173,0.273610920205036
"060371065202","Block Group 2, Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","150","00","0016051",,,,,"06","037",,,"106520","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065202","Block Group 2",,,,2103,4783.771,0.439611303218393
"060371065203","Block Group 3, Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","150","00","0016052",,,,,"06","037",,,"106520","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065203","Block Group 3",,,,1577,11388.45,0.138473614549565
"060371066031","Block Group 1, Census Tract 1066.03, Los Angeles County, California","ACSSF","ca","150","00","0016053",,,,,"06","037",,,"106603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066031","Block Group 1",,,,1679,1001.894,1.67582591116252
"060371066032","Block Group 2, Census Tract 1066.03, Los Angeles County, California","ACSSF","ca","150","00","0016054",,,,,"06","037",,,"106603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066032","Block Group 2",,,,1967,852.1649,2.30823887987126
"060371066041","Block Group 1, Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","150","00","0016055",,,,,"06","037",,,"106604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066041","Block Group 1",,,,1958,9329.461,0.209872787055384
"060371066042","Block Group 2, Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","150","00","0016056",,,,,"06","037",,,"106604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066042","Block Group 2",,,,1114,2225.635,0.500531276592787
"060371066043","Block Group 3, Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","150","00","0016057",,,,,"06","037",,,"106604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066043","Block Group 3",,,,677,2272.376,0.297926090777255
"060371066411","Block Group 1, Census Tract 1066.41, Los Angeles County, California","ACSSF","ca","150","00","0016058",,,,,"06","037",,,"106641","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066411","Block Group 1",,,,2200,5018.062,0.438416316986797
"060371066421","Block Group 1, Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","150","00","0016059",,,,,"06","037",,,"106642","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066421","Block Group 1",,,,1111,4182.865,0.265607408219652
"060371066422","Block Group 2, Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","150","00","0016060",,,,,"06","037",,,"106642","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066422","Block Group 2",,,,1307,7109.927,0.183827492637032
"060371066423","Block Group 3, Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","150","00","0016061",,,,,"06","037",,,"106642","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066423","Block Group 3",,,,1003,6281.408,0.159677573795709
"060371066431","Block Group 1, Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","150","00","0016062",,,,,"06","037",,,"106643","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066431","Block Group 1",,,,2404,3350.889,0.717421470678629
"060371066432","Block Group 2, Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","150","00","0016063",,,,,"06","037",,,"106643","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066432","Block Group 2",,,,821,1711.202,0.479779829095733
"060371066433","Block Group 3, Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","150","00","0016064",,,,,"06","037",,,"106643","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066433","Block Group 3",,,,1207,2524.718,0.478073257482274
"060371066451","Block Group 1, Census Tract 1066.45, Los Angeles County, California","ACSSF","ca","150","00","0016065",,,,,"06","037",,,"106645","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066451","Block Group 1",,,,1253,5374.522,0.233136987507278
"060371066452","Block Group 2, Census Tract 1066.45, Los Angeles County, California","ACSSF","ca","150","00","0016066",,,,,"06","037",,,"106645","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066452","Block Group 2",,,,2621,3528.051,0.742903055921495
"060371066461","Block Group 1, Census Tract 1066.46, Los Angeles County, California","ACSSF","ca","150","00","0016067",,,,,"06","037",,,"106646","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066461","Block Group 1",,,,1923,6005.203,0.320222333076447
"060371066462","Block Group 2, Census Tract 1066.46, Los Angeles County, California","ACSSF","ca","150","00","0016068",,,,,"06","037",,,"106646","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066462","Block Group 2",,,,1079,4320.377,0.249746716973206
"060371066481","Block Group 1, Census Tract 1066.48, Los Angeles County, California","ACSSF","ca","150","00","0016069",,,,,"06","037",,,"106648","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066481","Block Group 1",,,,3467,13674.11,0.25354480406859
"060371066482","Block Group 2, Census Tract 1066.48, Los Angeles County, California","ACSSF","ca","150","00","0016070",,,,,"06","037",,,"106648","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066482","Block Group 2",,,,1103,20966.41,0.0526079657511927
"060371066491","Block Group 1, Census Tract 1066.49, Los Angeles County, California","ACSSF","ca","150","00","0016071",,,,,"06","037",,,"106649","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066491","Block Group 1",,,,1360,9934.997,0.136889823427753
"060371066492","Block Group 2, Census Tract 1066.49, Los Angeles County, California","ACSSF","ca","150","00","0016072",,,,,"06","037",,,"106649","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066492","Block Group 2",,,,1456,4974.098,0.292716414130104
"060371070101","Block Group 1, Census Tract 1070.10, Los Angeles County, California","ACSSF","ca","150","00","0016073",,,,,"06","037",,,"107010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070101","Block Group 1",,,,1905,18591.93,0.102463795199051
"060371070102","Block Group 2, Census Tract 1070.10, Los Angeles County, California","ACSSF","ca","150","00","0016074",,,,,"06","037",,,"107010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070102","Block Group 2",,,,1213,7492.781,0.161889167054056
"060371070201","Block Group 1, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016075",,,,,"06","037",,,"107020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070201","Block Group 1",,,,1601,20001.21,0.0800451585103869
"060371070202","Block Group 2, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016076",,,,,"06","037",,,"107020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070202","Block Group 2",,,,569,5631.441,0.101039850377685
"060371070203","Block Group 3, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016077",,,,,"06","037",,,"107020","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070203","Block Group 3",,,,2235,20254.39,0.110346457203663
"060371070204","Block Group 4, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016078",,,,,"06","037",,,"107020","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070204","Block Group 4",,,,932,10093.11,0.0923401961707931
"060371081011","Block Group 1, Census Tract 1081.01, Los Angeles County, California","ACSSF","ca","150","00","0016079",,,,,"06","037",,,"108101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081011","Block Group 1",,,,2324,5333.117,0.43576765606636
"060371081021","Block Group 1, Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","150","00","0016080",,,,,"06","037",,,"108102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081021","Block Group 1",,,,1103,5740.805,0.192133322625433
"060371081022","Block Group 2, Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","150","00","0016081",,,,,"06","037",,,"108102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081022","Block Group 2",,,,1066,6001.22,0.17763055272843
"060371081023","Block Group 3, Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","150","00","0016082",,,,,"06","037",,,"108102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081023","Block Group 3",,,,1270,2682.649,0.47341261812796
"060371081031","Block Group 1, Census Tract 1081.03, Los Angeles County, California","ACSSF","ca","150","00","0016083",,,,,"06","037",,,"108103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081031","Block Group 1",,,,1758,3386.255,0.519157617718692
"060371081032","Block Group 2, Census Tract 1081.03, Los Angeles County, California","ACSSF","ca","150","00","0016084",,,,,"06","037",,,"108103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081032","Block Group 2",,,,1306,2771.836,0.471167820082564
"060371081041","Block Group 1, Census Tract 1081.04, Los Angeles County, California","ACSSF","ca","150","00","0016085",,,,,"06","037",,,"108104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081041","Block Group 1",,,,1756,5505.943,0.318928118585878
"060371082021","Block Group 1, Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","150","00","0016086",,,,,"06","037",,,"108202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082021","Block Group 1",,,,2507,8654.316,0.289682037136852
"060371082022","Block Group 2, Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","150","00","0016087",,,,,"06","037",,,"108202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082022","Block Group 2",,,,2562,1819.542,1.40804629210637
"060371082023","Block Group 3, Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","150","00","0016088",,,,,"06","037",,,"108202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082023","Block Group 3",,,,3707,6080.431,0.609660739740879
"060371082031","Block Group 1, Census Tract 1082.03, Los Angeles County, California","ACSSF","ca","150","00","0016089",,,,,"06","037",,,"108203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082031","Block Group 1",,,,2167,6508.134,0.332967951975067
"060371082032","Block Group 2, Census Tract 1082.03, Los Angeles County, California","ACSSF","ca","150","00","0016090",,,,,"06","037",,,"108203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082032","Block Group 2",,,,1134,5758.948,0.196910950938769
"060371082041","Block Group 1, Census Tract 1082.04, Los Angeles County, California","ACSSF","ca","150","00","0016091",,,,,"06","037",,,"108204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082041","Block Group 1",,,,1831,3310.005,0.553171288824504
"060371091001","Block Group 1, Census Tract 1091, Los Angeles County, California","ACSSF","ca","150","00","0016092",,,,,"06","037",,,"109100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371091001","Block Group 1",,,,1085,5265.121,0.2060731555513
"060371091002","Block Group 2, Census Tract 1091, Los Angeles County, California","ACSSF","ca","150","00","0016093",,,,,"06","037",,,"109100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371091002","Block Group 2",,,,1473,1756.326,0.838682650267106
"060371092001","Block Group 1, Census Tract 1092, Los Angeles County, California","ACSSF","ca","150","00","0016094",,,,,"06","037",,,"109200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371092001","Block Group 1",,,,1139,9434.614,0.120725655871765
"060371092002","Block Group 2, Census Tract 1092, Los Angeles County, California","ACSSF","ca","150","00","0016095",,,,,"06","037",,,"109200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371092002","Block Group 2",,,,1239,9096.436,0.13620719478237
"060371092003","Block Group 3, Census Tract 1092, Los Angeles County, California","ACSSF","ca","150","00","0016096",,,,,"06","037",,,"109200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371092003","Block Group 3",,,,485,3573.78,0.135710667385332
"060371093001","Block Group 1, Census Tract 1093, Los Angeles County, California","ACSSF","ca","150","00","0016097",,,,,"06","037",,,"109300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371093001","Block Group 1",,,,801,6443.136,0.124318336610054
"060371093002","Block Group 2, Census Tract 1093, Los Angeles County, California","ACSSF","ca","150","00","0016098",,,,,"06","037",,,"109300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371093002","Block Group 2",,,,1197,6198.943,0.193097419756385
